filename,original_path,output_path
61c3fd39-ddcd-4042-8910-14e8b34f2f77_content_list.json,C:\Users\mille\MinerU\LEADING_EDGE_MARKETING_INC_FDD_2025_ID637630.pdf-ad5928f9-b5e0-4208-9137-0d372837d06b\61c3fd39-ddcd-4042-8910-14e8b34f2f77_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\61c3fd39-ddcd-4042-8910-14e8b34f2f77_analysis_result.json
0c196bca-b9e0-4df8-bc10-34c4c64146e8_content_list.json,C:\Users\mille\MinerU\LearningRx_Franchise_Corporation_FDD_2025_ID637631.pdf-264861d5-c6aa-4e50-82d4-f8806f0c683a\0c196bca-b9e0-4df8-bc10-34c4c64146e8_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\0c196bca-b9e0-4df8-bc10-34c4c64146e8_analysis_result.json
67659f46-e76c-45b0-bb7d-9ba56b003ebd_content_list.json,C:\Users\mille\MinerU\Learning_Express_Inc_FDD_2024_ID637358.pdf-1bb4de59-daac-4e97-b326-d5cfd6ef508f\67659f46-e76c-45b0-bb7d-9ba56b003ebd_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\67659f46-e76c-45b0-bb7d-9ba56b003ebd_analysis_result.json
8eb3c22d-ae1d-434c-bf00-0cfcef278e1e_content_list.json,C:\Users\mille\MinerU\Lees_Franchisor_LLC_FDD_2024_ID636575.pdf-0c06f4d2-428c-466a-b898-5ab47038d762\8eb3c22d-ae1d-434c-bf00-0cfcef278e1e_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\8eb3c22d-ae1d-434c-bf00-0cfcef278e1e_analysis_result.json
69c3eb08-0ce9-4659-8574-6a3951cdeb5c_content_list.json,C:\Users\mille\MinerU\Legacy_Franchise_Company_LLC_FDD_2024_ID636901.pdf-a111c16b-9e41-426d-a1df-7d7f582b9310\69c3eb08-0ce9-4659-8574-6a3951cdeb5c_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\69c3eb08-0ce9-4659-8574-6a3951cdeb5c_analysis_result.json
3d5447e8-c542-4b6b-902c-3afe11e02b82_content_list.json,C:\Users\mille\MinerU\Legacy_Franchise_Group_LLC_FDD_2024_ID637568.pdf-cf130161-6adc-4ea3-a4b3-c9c864ab6cb3\3d5447e8-c542-4b6b-902c-3afe11e02b82_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\3d5447e8-c542-4b6b-902c-3afe11e02b82_analysis_result.json
6ff3e807-282f-4e5d-bc6c-4584cdfc7213_content_list.json,C:\Users\mille\MinerU\Legato_Living_Franchising_LLC_FDD_2024_ID635936.pdf-7736de82-2666-41aa-8c49-882b7b2a1222\6ff3e807-282f-4e5d-bc6c-4584cdfc7213_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\6ff3e807-282f-4e5d-bc6c-4584cdfc7213_analysis_result.json
f42334b5-176e-4307-bbea-214c72cc5b34_content_list.json,C:\Users\mille\MinerU\Lemon_Tree_Development_LLC_FDD_2024_ID636237.pdf-ae01d3d6-1f59-4bab-924e-363f68e26366\f42334b5-176e-4307-bbea-214c72cc5b34_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f42334b5-176e-4307-bbea-214c72cc5b34_analysis_result.json
5c7115ab-bd60-4db8-be8f-5404b2ba53f0_content_list.json,C:\Users\mille\MinerU\Le_Macaron_Development_LLC_FDD_2024_ID637067.pdf-6d3beced-1f1c-4dc1-8feb-5b318b73276c\5c7115ab-bd60-4db8-be8f-5404b2ba53f0_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\5c7115ab-bd60-4db8-be8f-5404b2ba53f0_analysis_result.json
e56eb6c0-6ff6-4c82-8b71-b045c3457327_content_list.json,C:\Users\mille\MinerU\Le_Village_Cowork_Franchising_LLC_FDD_2024_ID635958.pdf-79442d0a-adbd-4d0a-8bd0-d7d9d1765942\e56eb6c0-6ff6-4c82-8b71-b045c3457327_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\e56eb6c0-6ff6-4c82-8b71-b045c3457327_analysis_result.json
192acda5-e47a-44ce-8ad5-ecff4051e0e9_content_list.json,C:\Users\mille\MinerU\LG_AS_Franchisor_LLC_FDD_2024_ID636344.pdf-20e712d8-618f-486a-903d-69b85232d199\192acda5-e47a-44ce-8ad5-ecff4051e0e9_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\192acda5-e47a-44ce-8ad5-ecff4051e0e9_analysis_result.json
79feca6e-f6cd-40c4-ab49-b7e068d088a1_content_list.json,C:\Users\mille\MinerU\Lifestyle_Publications_LLC_FDD_2024_ID636553.pdf-27364a68-0b19-49c1-a194-5c1534ae9280\79feca6e-f6cd-40c4-ab49-b7e068d088a1_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\79feca6e-f6cd-40c4-ab49-b7e068d088a1_analysis_result.json
6c6d3652-dd66-431f-92d8-30ca20e5ea08_content_list.json,C:\Users\mille\MinerU\Life_Saver_Franchising_Inc_FDD_2024_ID636540.pdf-155b3607-fbc1-4648-97c4-ded4ad93fc85\6c6d3652-dd66-431f-92d8-30ca20e5ea08_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\6c6d3652-dd66-431f-92d8-30ca20e5ea08_analysis_result.json
020ea7d8-d95a-4570-895b-5e8bc66d1054_content_list.json,C:\Users\mille\MinerU\Lightbridge_Franchise_Company_LLC_FDD_2024_ID636107.pdf-a4f3ddfc-75ce-4609-b800-c3c3c05f3ef0\020ea7d8-d95a-4570-895b-5e8bc66d1054_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\020ea7d8-d95a-4570-895b-5e8bc66d1054_analysis_result.json
f3480020-1827-48f4-bebb-0d02945f0af9_content_list.json,C:\Users\mille\MinerU\Lighting_Squad_LLC_FDD_2024_ID637321.pdf-9c951e91-5ea8-4fe7-82ce-d556db830223\f3480020-1827-48f4-bebb-0d02945f0af9_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f3480020-1827-48f4-bebb-0d02945f0af9_analysis_result.json
9c86eb24-28aa-48f6-8361-6f8205ded40d_content_list.json,C:\Users\mille\MinerU\Lilian_USA_LLC_FDD_2024_ID637187.pdf-39002553-9f9d-41ed-8cb5-445920141629\9c86eb24-28aa-48f6-8361-6f8205ded40d_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\9c86eb24-28aa-48f6-8361-6f8205ded40d_analysis_result.json
3511e276-fe2f-4cd3-9a14-784128d579ce_content_list.json,C:\Users\mille\MinerU\Lil_Kickers_Inc_FDD_2024_ID636056.pdf-f0954a5b-a903-4d8e-ba9b-9556ae6eb839\3511e276-fe2f-4cd3-9a14-784128d579ce_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\3511e276-fe2f-4cd3-9a14-784128d579ce_analysis_result.json
4246223a-e6ba-4fdd-9282-89c730a944f1_content_list.json,C:\Users\mille\MinerU\LIME_Franchise_Systems_LLC_FDD_2024_ID636838.pdf-02c8749c-f7cf-4286-a8e6-bab8b338c2ac\4246223a-e6ba-4fdd-9282-89c730a944f1_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4246223a-e6ba-4fdd-9282-89c730a944f1_analysis_result.json
24435d9f-2d1b-46c4-8e22-51d51b58838a_content_list.json,C:\Users\mille\MinerU\Lindora_Franchise_LLC_FDD_2024_ID.pdf-2eba1d5a-29fd-48ae-886b-5fbbb0b19992\24435d9f-2d1b-46c4-8e22-51d51b58838a_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\24435d9f-2d1b-46c4-8e22-51d51b58838a_analysis_result.json
a122a9d4-117b-44ad-9119-17c22651c080_content_list.json,C:\Users\mille\MinerU\LINE-X_LLC_FDD_2024_ID637580.pdf-bfb8c147-cde1-4c65-9f63-fa8478c15d7a\a122a9d4-117b-44ad-9119-17c22651c080_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\a122a9d4-117b-44ad-9119-17c22651c080_analysis_result.json
e208d27e-95cf-4859-9449-3e3bac0633bf_content_list.json,C:\Users\mille\MinerU\Little_Kitchen_Academy_USA_Inc_FDD_2024_ID636051.pdf-8a72c057-eac6-47a8-830d-c7b4177d4f8c\e208d27e-95cf-4859-9449-3e3bac0633bf_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\e208d27e-95cf-4859-9449-3e3bac0633bf_analysis_result.json
102efa0b-c9a7-4734-a54b-5af5f82c70c0_content_list.json,C:\Users\mille\MinerU\LivAway_Suites_LLC_FDD_2024_ID636649.pdf-55a5468f-73b4-46ea-ba93-33342fb75ec6\102efa0b-c9a7-4734-a54b-5af5f82c70c0_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\102efa0b-c9a7-4734-a54b-5af5f82c70c0_analysis_result.json
f8a05521-7205-4f0b-8bb7-a2cd52bb7b24_content_list.json,C:\Users\mille\MinerU\Living_Assistance_Services_Inc_FDD_2024_ID636043.pdf-fdec3458-76ff-4ef9-b067-b7b887dc2839\f8a05521-7205-4f0b-8bb7-a2cd52bb7b24_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f8a05521-7205-4f0b-8bb7-a2cd52bb7b24_analysis_result.json
b92a87f2-2807-4feb-a5da-a0ab9589adfa_content_list.json,C:\Users\mille\MinerU\LMS_Franchising_LLC_FDD_2024_ID635868.pdf-3a3d7ecc-31ea-4966-88d4-253a12ab1eba\b92a87f2-2807-4feb-a5da-a0ab9589adfa_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\b92a87f2-2807-4feb-a5da-a0ab9589adfa_analysis_result.json
5cac1040-f1df-4676-89f1-3402f34b81bd_content_list.json,C:\Users\mille\MinerU\LONG_JOHN_SILVERS_LLC_FDD_2024_ID.pdf-c7755c23-d880-496e-b1be-12dcfe4487ff\5cac1040-f1df-4676-89f1-3402f34b81bd_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\5cac1040-f1df-4676-89f1-3402f34b81bd_analysis_result.json
3f518d14-db5b-4ed2-9049-bcd5795b6986_content_list.json,C:\Users\mille\MinerU\Los_Campeones_Franchising_LLC_FDD_2024_ID636671.pdf-a2be05af-aace-489f-bfaa-eb5caf50b962\3f518d14-db5b-4ed2-9049-bcd5795b6986_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\3f518d14-db5b-4ed2-9049-bcd5795b6986_analysis_result.json
0a493c8e-eea4-4ff0-adba-f6bb48821426_content_list.json,C:\Users\mille\MinerU\LP_Franchising_LLC_FDD_2024_ID636328.pdf-7f799eeb-2439-4699-9f52-559fb6465cb4\0a493c8e-eea4-4ff0-adba-f6bb48821426_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\0a493c8e-eea4-4ff0-adba-f6bb48821426_analysis_result.json
a1310ec0-62e0-440b-a6bb-3b76c565c3cc_content_list.json,C:\Users\mille\MinerU\LQV_Franchising_LLC_FDD_2024_ID636554.pdf-3958b133-474c-4039-abf6-c0cf2287e00b\a1310ec0-62e0-440b-a6bb-3b76c565c3cc_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\a1310ec0-62e0-440b-a6bb-3b76c565c3cc_analysis_result.json
830d7822-63fc-4bc2-bbbe-14c73ab21731_content_list.json,C:\Users\mille\MinerU\LS_Franchisor_LLC_FDD_2024_ID636132.pdf-07862ef0-cffe-46c2-991b-35bfdc52a51a\830d7822-63fc-4bc2-bbbe-14c73ab21731_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\830d7822-63fc-4bc2-bbbe-14c73ab21731_analysis_result.json
2fdc3ef0-d8ae-4d1f-bbb3-fbab3de41199_content_list.json,C:\Users\mille\MinerU\Lush_Lawn_Franchising_LLC_FDD_2024_ID637559.pdf-93193346-ba6e-4790-ab28-08bdaaf418a6\2fdc3ef0-d8ae-4d1f-bbb3-fbab3de41199_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\2fdc3ef0-d8ae-4d1f-bbb3-fbab3de41199_analysis_result.json
0a74bdd4-fdce-4675-bccf-8f99ee608e1d_content_list.json,C:\Users\mille\MinerU\LYFT_24_INC_FDD_2024_ID635667.pdf-573527bf-7fda-4c04-91dd-6bac4cbe768e\0a74bdd4-fdce-4675-bccf-8f99ee608e1d_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\0a74bdd4-fdce-4675-bccf-8f99ee608e1d_analysis_result.json
9c58255b-0053-4518-8fde-e90768f4259b_content_list.json,C:\Users\mille\MinerU\M14_Hoops_Franchising_LLC_FDD_2024_ID636267.pdf-a6623902-65a9-437e-b446-1037a8f77a99\9c58255b-0053-4518-8fde-e90768f4259b_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\9c58255b-0053-4518-8fde-e90768f4259b_analysis_result.json
ce9bc3ab-fc51-49f9-bc14-3059afc5215d_content_list.json,C:\Users\mille\MinerU\MAACO_FRANCHISOR_SPV_LLC_FDD_2024_ID636859.pdf-a4014708-f31c-4c42-b841-c8c47bc668f7\ce9bc3ab-fc51-49f9-bc14-3059afc5215d_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\ce9bc3ab-fc51-49f9-bc14-3059afc5215d_analysis_result.json
eedd9b74-40b0-4716-922a-c4ccf7f65035_content_list.json,C:\Users\mille\MinerU\Madabolic_Franchise_System_LLC_FDD_2024_ID636594.pdf-06ea6eb0-ca31-4c7b-97c6-2962c326bdfb\eedd9b74-40b0-4716-922a-c4ccf7f65035_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\eedd9b74-40b0-4716-922a-c4ccf7f65035_analysis_result.json
343242dd-3aab-4d9a-ad39-4eed3c203f14_content_list.json,C:\Users\mille\MinerU\Made_in_the_Shade_Blinds_and_More_LLC_FDD_2024_ID636820.pdf-9c351f39-945c-425a-b06c-6f7e9e74d2ab\343242dd-3aab-4d9a-ad39-4eed3c203f14_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\343242dd-3aab-4d9a-ad39-4eed3c203f14_analysis_result.json
b96b08a0-04f4-4d36-8cdc-fcc397c5e959_content_list.json,C:\Users\mille\MinerU\Mad_Science_Group_Inc_FDD_2024_ID637054.pdf-b292c67c-e94b-420b-bde8-9667c1877192\b96b08a0-04f4-4d36-8cdc-fcc397c5e959_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\b96b08a0-04f4-4d36-8cdc-fcc397c5e959_analysis_result.json
60d6ba5e-a287-4012-af25-1697e765e0be_content_list.json,C:\Users\mille\MinerU\Mahana_Fresh_LLC_FDD_2024_ID636641.pdf-402646ae-9e1e-4c0b-b7d6-2d96e69fa0cc\60d6ba5e-a287-4012-af25-1697e765e0be_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\60d6ba5e-a287-4012-af25-1697e765e0be_analysis_result.json
adf3cd8a-8c27-42ca-aa7f-b96edc95095d_content_list.json,C:\Users\mille\MinerU\MAIDPRO_FRANCHISE_LLC_FDD_2024_ID636504.pdf-43869c49-0a3d-4c41-89eb-752022290951\adf3cd8a-8c27-42ca-aa7f-b96edc95095d_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\adf3cd8a-8c27-42ca-aa7f-b96edc95095d_analysis_result.json
f9b339d5-d8d3-4a9b-89a2-917f9e916d87_content_list.json,C:\Users\mille\MinerU\MaidThis_Franchising_LLC_FDD_2024_ID637329.pdf-f22e4afe-d8eb-479b-9477-97230ee28691\f9b339d5-d8d3-4a9b-89a2-917f9e916d87_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f9b339d5-d8d3-4a9b-89a2-917f9e916d87_analysis_result.json
7bb459e6-7783-4c79-87e4-2cfcde421d8d_content_list.json,C:\Users\mille\MinerU\Maid_Brigade_Inc_FDD_2024_ID636769.pdf-027f4729-7cf2-4a1c-b7dd-38c51c4922f4\7bb459e6-7783-4c79-87e4-2cfcde421d8d_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\7bb459e6-7783-4c79-87e4-2cfcde421d8d_analysis_result.json
8556b45f-5cb6-403a-bb75-11c587505d02_content_list.json,C:\Users\mille\MinerU\Maid_Right_LLC_FDD_2024_ID636572.pdf-be07734e-f34e-4b9a-8ddf-17aba4278f22\8556b45f-5cb6-403a-bb75-11c587505d02_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\8556b45f-5cb6-403a-bb75-11c587505d02_analysis_result.json
30f684b7-374d-4efc-b337-d4421767d44b_content_list.json,C:\Users\mille\MinerU\MAINSTREAM_FASHIONS_FRANCHISING_INC_FDD_2024_ID636263.pdf-31044a2c-bc74-47c5-b07b-307a3f85195a\30f684b7-374d-4efc-b337-d4421767d44b_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\30f684b7-374d-4efc-b337-d4421767d44b_analysis_result.json
d9dddaeb-5be0-4e54-a90c-96de426d5de0_content_list.json,C:\Users\mille\MinerU\Main_Line_Brands_LLc_FDD_2024_ID636731.pdf-f843e63e-2057-4dd3-9467-1b59b6ae04ef\d9dddaeb-5be0-4e54-a90c-96de426d5de0_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\d9dddaeb-5be0-4e54-a90c-96de426d5de0_analysis_result.json
d1393b05-fae3-4192-ba6c-af51ac104887_content_list.json,C:\Users\mille\MinerU\ManageMowed_Franchising_LLC_FDD_2024_ID635444.pdf-6f11624e-ef49-4a1d-acf2-f5536d01fbe2\d1393b05-fae3-4192-ba6c-af51ac104887_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\d1393b05-fae3-4192-ba6c-af51ac104887_analysis_result.json
92fc9f22-1985-49ad-9621-122f0b2c7fd5_content_list.json,C:\Users\mille\MinerU\Marcos_Franchising_LLC_FDD_2024_ID636315.pdf-45feb951-b154-4c8d-a366-faf9508add7a\92fc9f22-1985-49ad-9621-122f0b2c7fd5_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\92fc9f22-1985-49ad-9621-122f0b2c7fd5_analysis_result.json
d011e6d1-1d80-4eb7-8a24-af173bcea04b_content_list.json,C:\Users\mille\MinerU\Margaritas_Franchising_Corp_FDD_2024_ID636204.pdf-1b05f050-80bf-4519-8da4-c147c1116ac5\d011e6d1-1d80-4eb7-8a24-af173bcea04b_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\d011e6d1-1d80-4eb7-8a24-af173bcea04b_analysis_result.json
954842dc-1d14-40f0-9d34-b47ae9ba6004_content_list.json,C:\Users\mille\MinerU\Margaritaville_Hotels__Resorts_LLC_FDD_2024_ID636470.pdf-f652169e-1d6b-445e-8715-7029701ec0fd\954842dc-1d14-40f0-9d34-b47ae9ba6004_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\954842dc-1d14-40f0-9d34-b47ae9ba6004_analysis_result.json
4ed3cfe5-eae4-4492-b655-fea3b8de77f3_content_list.json,C:\Users\mille\MinerU\Margaritaville_RV_Resorts_LLC_FDD_2024_ID636465.pdf-b80797a4-c90d-4703-82c6-d895bfbe7637\4ed3cfe5-eae4-4492-b655-fea3b8de77f3_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4ed3cfe5-eae4-4492-b655-fea3b8de77f3_analysis_result.json
f8c2bf36-38a2-4789-9ff5-9170f4a8002c_content_list.json,C:\Users\mille\MinerU\Martinizing_International_LLC_FDD_2024_ID636700.pdf-036dd7f0-b038-484e-9f54-538fea2019aa\f8c2bf36-38a2-4789-9ff5-9170f4a8002c_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f8c2bf36-38a2-4789-9ff5-9170f4a8002c_analysis_result.json
5e6be99f-433c-4a95-9733-5c1ef33b13c0_content_list.json,C:\Users\mille\MinerU\Massage_Heights_Franchising_LLC_FDD_2024_ID636150.pdf-aa657a56-f59b-4b25-868f-03b1e0d1fa89\5e6be99f-433c-4a95-9733-5c1ef33b13c0_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\5e6be99f-433c-4a95-9733-5c1ef33b13c0_analysis_result.json
c8abcb99-6c81-4367-97eb-98a8210407d8_content_list.json,C:\Users\mille\MinerU\MASSAGE_LUXE_INTERNATIONAL_LLC_FDD_2024_ID636352.pdf-17218632-3302-42a3-b710-ad14fa1abb45\c8abcb99-6c81-4367-97eb-98a8210407d8_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\c8abcb99-6c81-4367-97eb-98a8210407d8_analysis_result.json
a6ba5d47-0324-466d-a3c4-15025a74fbff_content_list.json,C:\Users\mille\MinerU\MaxStrength_Fitness_Franchising_LLC_FDD_2024_ID635409.pdf-fa5f09e6-51f5-428e-9f5e-628a8ed6a69c\a6ba5d47-0324-466d-a3c4-15025a74fbff_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\a6ba5d47-0324-466d-a3c4-15025a74fbff_analysis_result.json
4aec2c06-1631-4d8a-8c62-32e2a35bc370_content_list.json,C:\Users\mille\MinerU\MB_Franchise_Holdings_Inc_FDD_2024_ID637467.pdf-fedee370-dcbe-4fdb-a524-eee8b3b68c02\4aec2c06-1631-4d8a-8c62-32e2a35bc370_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4aec2c06-1631-4d8a-8c62-32e2a35bc370_analysis_result.json
b8676775-441f-4bfc-8bf0-69cc16a0b681_content_list.json,C:\Users\mille\MinerU\McColla_Enterprises_LTD_FDD_2024_ID635324.pdf-00679baf-b09f-43d7-9d91-e94fc53d983d\b8676775-441f-4bfc-8bf0-69cc16a0b681_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\b8676775-441f-4bfc-8bf0-69cc16a0b681_analysis_result.json
f0983c8d-d09c-4167-983d-2fa22c36c026_content_list.json,C:\Users\mille\MinerU\McDonalds_USA_LLC_FDD_2025_ID.pdf-0db5b03a-6c38-4893-8182-9db42200bfef\f0983c8d-d09c-4167-983d-2fa22c36c026_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f0983c8d-d09c-4167-983d-2fa22c36c026_analysis_result.json
d7c89b08-e5f9-4220-849f-4d9fc0ca314c_content_list.json,C:\Users\mille\MinerU\MDR_United_LLC_FDD_2025_ID637714.pdf-1bde4b68-1a37-4e62-a910-84dc051d5893\d7c89b08-e5f9-4220-849f-4d9fc0ca314c_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\d7c89b08-e5f9-4220-849f-4d9fc0ca314c_analysis_result.json
c9aba290-4bf2-44c2-a015-a2b5edc83183_content_list.json,C:\Users\mille\MinerU\MDSA_LLC_FDD_2024_ID635364.pdf-cce31919-ad95-4a8c-a542-7abf9c718b3f\c9aba290-4bf2-44c2-a015-a2b5edc83183_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\c9aba290-4bf2-44c2-a015-a2b5edc83183_analysis_result.json
f567d4f2-7984-46ec-89de-5bd5913007f4_content_list.json,C:\Users\mille\MinerU\Meals_of_Hope_Logistics_Inc_FDD_2024_ID636576.pdf-d6c36993-fb83-4938-bfa8-f81b7c0ac84d\f567d4f2-7984-46ec-89de-5bd5913007f4_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f567d4f2-7984-46ec-89de-5bd5913007f4_analysis_result.json
246c694c-38db-415d-9746-b37bec14a7af_content_list.json,C:\Users\mille\MinerU\Medi-Weightloss_Franchising_USA_LLC_FDD_2024_ID636075.pdf-8df17b4b-d8ee-44e3-9288-0531fd4f9cd3\246c694c-38db-415d-9746-b37bec14a7af_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\246c694c-38db-415d-9746-b37bec14a7af_analysis_result.json
89fabefe-be04-4344-b98e-67331c5a2c1e_content_list.json,C:\Users\mille\MinerU\MEDICAP_PHARMACIES_INCORPORATED_FDD_2024_ID637304.pdf-7abb1c93-ca14-4a59-901a-3d6a395969f4\89fabefe-be04-4344-b98e-67331c5a2c1e_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\89fabefe-be04-4344-b98e-67331c5a2c1e_analysis_result.json
21438282-8b18-4d4d-8c0a-bb44b4a83e69_content_list.json,C:\Users\mille\MinerU\MedXwaste_Franchise_LLC_FDD_2024_ID637115.pdf-c37c3d4c-6977-4bc1-9a68-3537ecba195f\21438282-8b18-4d4d-8c0a-bb44b4a83e69_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\21438282-8b18-4d4d-8c0a-bb44b4a83e69_analysis_result.json
1a91d6ef-e738-4bca-a3f5-4bdab35938f9_content_list.json,C:\Users\mille\MinerU\MEINEKE_FRANCHISOR_SPV_LLC_FDD_2024_ID636862.pdf-218edd5b-3bcd-4567-b41a-9c4b8cd55d26\1a91d6ef-e738-4bca-a3f5-4bdab35938f9_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\1a91d6ef-e738-4bca-a3f5-4bdab35938f9_analysis_result.json
ab4554ae-33da-4bc4-8412-45fb7e0930c9_content_list.json,C:\Users\mille\MinerU\Menchies_Group_Inc_FDD_2024_ID636196.pdf-8e88befc-8b77-45e7-9f2b-809189515920\ab4554ae-33da-4bc4-8412-45fb7e0930c9_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\ab4554ae-33da-4bc4-8412-45fb7e0930c9_analysis_result.json
3a2f40dd-438e-41e6-b430-cf041e824ad3_content_list.json,C:\Users\mille\MinerU\Men_In_Kilts_US_LLC_FDD_2024_ID636506.pdf-6e1be665-c22f-42ee-9876-2cb82da3b7fa\3a2f40dd-438e-41e6-b430-cf041e824ad3_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\3a2f40dd-438e-41e6-b430-cf041e824ad3_analysis_result.json
29be421e-527a-491d-b182-4f75195b0219_content_list.json,C:\Users\mille\MinerU\Merle_Norman_Cosmetics_Inc_FDD_2024_ID636251.pdf-9b67aa45-e533-4f65-9f45-90a0b50f529d\29be421e-527a-491d-b182-4f75195b0219_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\29be421e-527a-491d-b182-4f75195b0219_analysis_result.json
d3a415bc-bbd9-4646-acc2-ac5ce3233eba_content_list.json,C:\Users\mille\MinerU\Method_FDD_2024_ID637532.pdf-ab4a354a-797b-47f0-8f03-743d385bc4fd\d3a415bc-bbd9-4646-acc2-ac5ce3233eba_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\d3a415bc-bbd9-4646-acc2-ac5ce3233eba_analysis_result.json
158c4c28-12c4-46c5-85cb-808fea16cf15_content_list.json,C:\Users\mille\MinerU\MGM_Liquor_Stores_Inc_FDD_2024_ID.pdf-34e3f225-90a7-4ad3-9daf-258c453638a5\158c4c28-12c4-46c5-85cb-808fea16cf15_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\158c4c28-12c4-46c5-85cb-808fea16cf15_analysis_result.json
6e8a4354-a57a-4e09-bde2-9183222adbba_content_list.json,C:\Users\mille\MinerU\Mi-Box_LLC_FDD_2024_ID636403.pdf-1620c5b6-9d04-4b6e-8741-fd9cb600bf2e\6e8a4354-a57a-4e09-bde2-9183222adbba_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\6e8a4354-a57a-4e09-bde2-9183222adbba_analysis_result.json
f63ffa74-3df0-42f2-b778-cec44fbe81cd_content_list.json,C:\Users\mille\MinerU\MICHELIN_RETREAD_TECHNOLOGIES_INC_FDD_2024_ID636651.pdf-00f0d3f5-3e21-4628-a650-232430db5343\f63ffa74-3df0-42f2-b778-cec44fbe81cd_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f63ffa74-3df0-42f2-b778-cec44fbe81cd_analysis_result.json
c24a9233-4a7b-429e-840b-1ed58ec9f21f_content_list.json,C:\Users\mille\MinerU\Midas_International_LLC_FDD_2024_ID636958.pdf-30e7147c-9ae1-49c8-a033-3b4b3133c1be\c24a9233-4a7b-429e-840b-1ed58ec9f21f_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\c24a9233-4a7b-429e-840b-1ed58ec9f21f_analysis_result.json
